0,0,0,0,86.02,86.02,86.02,86.02,86.02,0,61.13,61.13,76.5,76.5,76.5,986.5,1333,476.4,476.4,677,232.1,232.1,507,251.5,251.5,251.5,0,391.5,391.5,255.7,255.7,255.7,206.6,206.6,920.7,287.8,287.8,597,663.5,35.93,35.93,35.93,53.76,24.9,53.76,11.44,661.5,661.5,543,184.4,0,479.5,86.02,86.02,-4.189,125.8,485.3,-2.859,-2.859,-2.859,387.1,-5.869,-5.869,-5.869,0,390.9,390.9,390.9,390.9,390.9,390.9,553.3,553.3,187,187,187,92.99,92.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,86.02,86.02,86.02,86.02,86.02,0,61.13,61.13,76.5,76.5,76.5,986.5,1333,476.4,476.4,677,232.1,232.1,507,251.5,251.5,251.5,0,391.5,391.5,255.7,255.7,255.7,206.6,206.6,920.7,287.8,287.8,597,663.5,35.93,35.93,35.93,53.76,24.9,53.76,11.44,661.5,661.5,543,184.4,0,479.5,86.02,86.02,-4.189,125.8,485.3,-2.859,-2.859,-2.859,387.1,-5.869,-5.869,-5.869,0,390.9,390.9,390.9,390.9,390.9,390.9,553.3,553.3,187,187,187,92.99,92.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,86.02,86.02,86.02,86.02,86.02,0,61.13,61.13,76.5,76.5,76.5,986.5,1333,476.4,476.4,677,232.1,232.1,507,251.5,251.5,251.5,0,391.5,391.5,255.7,255.7,255.7,206.6,206.6,920.7,287.8,287.8,597,663.5,35.93,35.93,35.93,53.76,24.9,53.76,11.44,661.5,661.5,543,184.4,0,479.5,86.02,86.02,-4.189,125.8,485.3,-2.859,-2.859,-2.859,387.1,-5.869,-5.869,-5.869,0,390.9,390.9,390.9,390.9,390.9,390.9,553.3,553.3,187,187,187,92.99,92.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,86.02,86.02,86.02,86.02,86.02,0,61.13,61.13,76.5,76.5,76.5,986.5,1333,476.4,476.4,677,232.1,232.1,507,251.5,251.5,251.5,0,391.5,391.5,255.7,255.7,255.7,206.6,206.6,920.7,287.8,287.8,597,663.5,35.93,35.93,35.93,53.76,24.9,53.76,11.44,661.5,661.5,543,184.4,0,479.5,86.02,86.02,-4.189,125.8,485.3,-2.859,-2.859,-2.859,387.1,-5.869,-5.869,-5.869,0,390.9,390.9,390.9,390.9,390.9,390.9,553.3,553.3,187,187,187,92.99,92.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-35.36,-35.36,-35.36,-35.36,0,0,0,0,0,0,38.81,38.81,74.15,74.15,74.15,524.1,526.1,182.6,182.6,448.8,37.85,37.85,333.5,214.5,214.5,214.5,0,240.9,240.9,163.9,163.9,163.9,61.11,61.11,749.3,280.5,280.5,336.9,318.9,-36.87,-36.87,-36.87,58.55,-13.99,58.55,100.1,357.5,357.5,0,0,0,183.8,0,0,-66.46,359.3,-70.45,449.4,449.4,449.4,48.33,0,0,0,0,200.2,200.2,200.2,200.2,200.2,200.2,268.1,268.1,-617,-617,-617,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-35.36,-35.36,-35.36,-35.36,0,0,0,0,0,0,38.81,38.81,74.15,74.15,74.15,524.1,526.1,182.6,182.6,448.8,37.85,37.85,333.5,214.5,214.5,214.5,0,240.9,240.9,163.9,163.9,163.9,61.11,61.11,749.3,280.5,280.5,336.9,318.9,-36.87,-36.87,-36.87,58.55,-13.99,58.55,100.1,357.5,357.5,0,0,0,183.8,0,0,-66.46,359.3,-70.45,449.4,449.4,449.4,48.33,0,0,0,0,200.2,200.2,200.2,200.2,200.2,200.2,268.1,268.1,-617,-617,-617,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-35.36,-35.36,-35.36,-35.36,0,0,0,0,0,0,38.81,38.81,74.15,74.15,74.15,524.1,526.1,182.6,182.6,448.8,37.85,37.85,333.5,214.5,214.5,214.5,0,240.9,240.9,163.9,163.9,163.9,61.11,61.11,749.3,280.5,280.5,336.9,318.9,-36.87,-36.87,-36.87,58.55,-13.99,58.55,100.1,357.5,357.5,0,0,0,183.8,0,0,-66.46,359.3,-70.45,449.4,449.4,449.4,48.33,0,0,0,0,200.2,200.2,200.2,200.2,200.2,200.2,268.1,268.1,-617,-617,-617,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-35.36,-35.36,-35.36,-35.36,0,0,0,0,0,0,38.81,38.81,74.15,74.15,74.15,524.1,526.1,182.6,182.6,448.8,37.85,37.85,333.5,214.5,214.5,214.5,0,240.9,240.9,163.9,163.9,163.9,61.11,61.11,749.3,280.5,280.5,336.9,318.9,-36.87,-36.87,-36.87,58.55,-13.99,58.55,100.1,357.5,357.5,0,0,0,183.8,0,0,-66.46,359.3,-70.45,449.4,449.4,449.4,48.33,0,0,0,0,200.2,200.2,200.2,200.2,200.2,200.2,268.1,268.1,-617,-617,-617,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-35.36,-35.36,-35.36,-35.36,0,0,0,0,0,0,38.81,38.81,74.15,74.15,74.15,524.1,526.1,182.6,182.6,448.8,37.85,37.85,333.5,214.5,214.5,214.5,0,240.9,240.9,163.9,163.9,163.9,61.11,61.11,749.3,280.5,280.5,336.9,318.9,-36.87,-36.87,-36.87,58.55,-13.99,58.55,100.1,357.5,357.5,0,0,0,183.8,0,0,-66.46,359.3,-70.45,449.4,449.4,449.4,48.33,0,0,0,0,200.2,200.2,200.2,200.2,200.2,200.2,268.1,268.1,-617,-617,-617,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-11.12,-11.12,-11.12,-11.12,3.446,3.446,3.446,3.446,3.446,0,0,0,167,167,167,636.1,1329,25.77,25.77,347.3,5.994,5.994,287.1,32.14,32.14,32.14,0,161.7,161.7,122.8,122.8,122.8,90.49,90.49,648.2,-4.449,-4.449,212.5,537.4,-18.81,-18.81,-18.81,-144.4,-231.9,-144.4,187,168,168,194.9,-10.43,0,261.3,3.446,3.446,-259.1,389.3,245.6,22.67,22.67,22.67,103.5,-88.11,-88.11,-88.11,0,0,0,0,0,0,0,333.3,333.3,0,0,0,-39.16,-39.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-11.12,-11.12,-11.12,-11.12,3.446,3.446,3.446,3.446,3.446,0,0,0,167,167,167,636.1,1329,25.77,25.77,347.3,5.994,5.994,287.1,32.14,32.14,32.14,0,161.7,161.7,122.8,122.8,122.8,90.49,90.49,648.2,-4.449,-4.449,212.5,537.4,-18.81,-18.81,-18.81,-144.4,-231.9,-144.4,187,168,168,194.9,-10.43,0,261.3,3.446,3.446,-259.1,389.3,245.6,22.67,22.67,22.67,103.5,-88.11,-88.11,-88.11,0,0,0,0,0,0,0,333.3,333.3,0,0,0,-39.16,-39.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-69.7,-69.7,-69.7,-69.7,-113.6,-113.6,-113.6,-113.6,-113.6,0,-146.8,-146.8,0,0,0,803.2,884.9,-52.1,-52.1,586.8,5688,5688,197.8,213.1,213.1,213.1,0,19.05,19.05,-49.29,-49.29,-49.29,23.5,23.5,664.2,52.8,52.8,6096,872.3,-114.1,-114.1,-114.1,-111,-80.25,-111,-211,3629,3629,4448,393.6,0,210,-113.6,-113.6,-282.5,101.4,5629,0,0,0,69.26,0,0,0,0,0,0,0,0,0,0,421.9,421.9,0,0,0,184.9,184.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-69.7,-69.7,-69.7,-69.7,-113.6,-113.6,-113.6,-113.6,-113.6,0,-146.8,-146.8,0,0,0,803.2,884.9,-52.1,-52.1,586.8,5688,5688,197.8,213.1,213.1,213.1,0,19.05,19.05,-49.29,-49.29,-49.29,23.5,23.5,664.2,52.8,52.8,6096,872.3,-114.1,-114.1,-114.1,-111,-80.25,-111,-211,3629,3629,4448,393.6,0,210,-113.6,-113.6,-282.5,101.4,5629,0,0,0,69.26,0,0,0,0,0,0,0,0,0,0,421.9,421.9,0,0,0,184.9,184.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-69.7,-69.7,-69.7,-69.7,-113.6,-113.6,-113.6,-113.6,-113.6,0,-146.8,-146.8,0,0,0,803.2,884.9,-52.1,-52.1,586.8,5688,5688,197.8,213.1,213.1,213.1,0,19.05,19.05,-49.29,-49.29,-49.29,23.5,23.5,664.2,52.8,52.8,6096,872.3,-114.1,-114.1,-114.1,-111,-80.25,-111,-211,3629,3629,4448,393.6,0,210,-113.6,-113.6,-282.5,101.4,5629,0,0,0,69.26,0,0,0,0,0,0,0,0,0,0,421.9,421.9,0,0,0,184.9,184.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
156.4,156.4,156.4,156.4,457,457,457,457,457,0,89.6,89.6,25.82,25.82,25.82,0,-259.7,84,84,-203.6,101.1,101.1,267.8,28.06,28.06,28.06,0,8.642,8.642,42.7,42.7,42.7,-323,-323,-52.39,170,170,6.712,224.39,75.62,75.62,75.62,65.28,-98.12,65.28,123.5,256.5,256.5,157.1,147.5,0,202.1,457,457,225.8,44.78,-143.9,0,0,0,190.3,72.96,72.96,72.96,0,-382.7,-382.7,-382.7,-382.7,-382.7,-382.7,-248.3,-248.3,0,0,0,57.65,57.65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
275.8,275.8,275.8,275.8,217.5,217.5,217.5,217.5,217.5,0,24.34,24.34,244.2,244.2,244.2,-451.6,0,-356.1,-356.1,-271.1,-449.4,-449.4,0,-162.9,-162.9,-162.9,0,0,0,0,0,0,0,0,119.9,-305.5,-305.5,0,408.9,0,0,0,0,0,0,6915,0,0,0,0,0,0,217.5,217.5,0,0,0,0,0,0,-494.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1005,1005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26.76,26.76,26.76,26.76,42.92,42.92,42.92,42.92,42.92,0,140.1,140.1,365.8,365.8,365.8,164.5,-133.1,0,0,-37.36,-213.7,-213.7,-190.4,-103.6,-103.6,-103.6,0,0,0,-174.2,-174.2,-174.2,-169,-169,6201,7.341,7.341,481.7,669.4,-191.7,-191.7,-191.7,-130.3,-354.6,-130.3,-119.8,137.5,137.5,548.5,-46.28,0,245.2,42.92,42.92,-34.57,0,-61.7,0,0,0,-18.8,0,0,0,0,0,0,0,0,0,0,37.54,37.54,0,0,0,-162.6,-162.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26.76,26.76,26.76,26.76,42.92,42.92,42.92,42.92,42.92,0,140.1,140.1,365.8,365.8,365.8,164.5,-133.1,0,0,-37.36,-213.7,-213.7,-190.4,-103.6,-103.6,-103.6,0,0,0,-174.2,-174.2,-174.2,-169,-169,6201,7.341,7.341,481.7,669.4,-191.7,-191.7,-191.7,-130.3,-354.6,-130.3,-119.8,137.5,137.5,548.5,-46.28,0,245.2,42.92,42.92,-34.57,0,-61.7,0,0,0,-18.8,0,0,0,0,0,0,0,0,0,0,37.54,37.54,0,0,0,-162.6,-162.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
505.7,505.7,505.7,505.7,56.3,56.3,56.3,56.3,56.3,0,23.39,23.39,106,106,106,529,-155.6,128,128,0,-110.3,-110.3,766,304.1,304.1,304.1,0,0,0,0,0,0,0,0,0,0,0,0,497.5,751.9,751.9,751.9,67.52,-483.7,67.52,0,0,0,0,0,0,0,56.3,56.3,172.4,0,-268.8,0,0,0,-275.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
114.8,114.8,114.8,114.8,132.1,132.1,132.1,132.1,132.1,0,85.84,85.84,170,170,170,245.4,-36.72,372.2,372.2,185.1,0,0,-241.8,-235.7,-235.7,-235.7,0,0,0,-73.5,-73.5,-73.5,-196.7,-196.7,475.5,0,0,494.6,660.2,-34.74,-34.74,-34.74,108.9,-209.7,108.9,442.4,-81.13,-81.13,0,0,0,18.88,132.1,132.1,-275.2,0,85.33,0,0,0,560.2,0,0,0,0,0,0,0,0,0,0,151.8,151.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
114.8,114.8,114.8,114.8,132.1,132.1,132.1,132.1,132.1,0,85.84,85.84,170,170,170,245.4,-36.72,372.2,372.2,185.1,0,0,-241.8,-235.7,-235.7,-235.7,0,0,0,-73.5,-73.5,-73.5,-196.7,-196.7,475.5,0,0,494.6,660.2,-34.74,-34.74,-34.74,108.9,-209.7,108.9,442.4,-81.13,-81.13,0,0,0,18.88,132.1,132.1,-275.2,0,85.33,0,0,0,560.2,0,0,0,0,0,0,0,0,0,0,151.8,151.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
329.3,329.3,329.3,329.3,110.4,110.4,110.4,110.4,110.4,0,18.12,18.12,428,428,428,139.4,0,385.4,385.4,-236.5,1167,1167,0,-234,-234,-234,0,0,0,0,0,0,0,0,0,-233.4,-233.4,-47.25,-268.1,0,0,0,0,-126.2,0,24.28,0,0,0,103.9,0,0,110.4,110.4,11.4,0,308.9,0,0,0,-122.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
83.36,83.36,83.36,83.36,26.51,26.51,26.51,26.51,26.51,0,52.13,52.13,65.69,65.69,65.69,237.7,-178.5,191.1,191.1,-7.838,461.3,461.3,457.3,0,0,0,0,-78.36,-78.36,251.5,251.5,251.5,5422,5422,0,213.2,213.2,-18.51,664.6,301.1,301.1,301.1,137.8,-154.3,137.8,134.8,95.18,95.18,0,-8.538,0,-202.3,26.51,26.51,240.2,-274,254.8,0,0,0,417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
83.36,83.36,83.36,83.36,26.51,26.51,26.51,26.51,26.51,0,52.13,52.13,65.69,65.69,65.69,237.7,-178.5,191.1,191.1,-7.838,461.3,461.3,457.3,0,0,0,0,-78.36,-78.36,251.5,251.5,251.5,5422,5422,0,213.2,213.2,-18.51,664.6,301.1,301.1,301.1,137.8,-154.3,137.8,134.8,95.18,95.18,0,-8.538,0,-202.3,26.51,26.51,240.2,-274,254.8,0,0,0,417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
83.36,83.36,83.36,83.36,26.51,26.51,26.51,26.51,26.51,0,52.13,52.13,65.69,65.69,65.69,237.7,-178.5,191.1,191.1,-7.838,461.3,461.3,457.3,0,0,0,0,-78.36,-78.36,251.5,251.5,251.5,5422,5422,0,213.2,213.2,-18.51,664.6,301.1,301.1,301.1,137.8,-154.3,137.8,134.8,95.18,95.18,0,-8.538,0,-202.3,26.51,26.51,240.2,-274,254.8,0,0,0,417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-30.48,-30.48,-30.48,-30.48,1.163,1.163,1.163,1.163,1.163,0,-44.85,-44.85,296.4,296.4,296.4,-242.8,0,0,0,0,0,0,0,222.1,222.1,222.1,0,0,0,-107.2,-107.2,-107.2,-41.11,-41.11,-200.7,0,0,358.9,0,-82.92,-82.92,-82.92,0,0,0,30.05,0,0,0,-70.14,0,0,1.163,1.163,0,0,-164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-30.48,-30.48,-30.48,-30.48,1.163,1.163,1.163,1.163,1.163,0,-44.85,-44.85,296.4,296.4,296.4,-242.8,0,0,0,0,0,0,0,222.1,222.1,222.1,0,0,0,-107.2,-107.2,-107.2,-41.11,-41.11,-200.7,0,0,358.9,0,-82.92,-82.92,-82.92,0,0,0,30.05,0,0,0,-70.14,0,0,1.163,1.163,0,0,-164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65.33,65.33,65.33,65.33,-28.7,-28.7,-28.7,-28.7,-28.7,0,-22.31,-22.31,223,223,223,-150,0,394.6,394.6,0,136,136,0,-56.08,-56.08,-56.08,0,127.4,127.4,0,0,0,-189.2,-189.2,0,0,0,147.1,0,0,0,0,0,0,0,-18.93,0,0,0,0,0,0,-28.7,-28.7,0,570.9,0,0,0,0,-38.77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65.33,65.33,65.33,65.33,-28.7,-28.7,-28.7,-28.7,-28.7,0,-22.31,-22.31,223,223,223,-150,0,394.6,394.6,0,136,136,0,-56.08,-56.08,-56.08,0,127.4,127.4,0,0,0,-189.2,-189.2,0,0,0,147.1,0,0,0,0,0,0,0,-18.93,0,0,0,0,0,0,-28.7,-28.7,0,570.9,0,0,0,0,-38.77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
